age,tenure_months,hour_spend_on_app,visits_last_month,avg_purchase_value,number_devices,delivery_distance_km,satisfaction_score,loyalty_score,gender,preferred_payment,preferred_category,discount_offer,review_text
25,72.0,7.1,5,259.41,6,12.0,5,0.804,male,Credit Card,Mobile,1,Service okay—still leaving.
37,15.6,7.3,6,101.07,3,5.4,5,0.668,female,Debit Card,Laptop & Accessory,1,Very satisfied with value.
25,8.9,4.0,5,83.78,2,11.4,3,0.48,female,Credit Card,Fashion,0,Average service.
29,12.2,6.2,4,68.79,3,10.1,3,0.364,female,E Wallet,Mobile,1,
34,6.5,8.0,7,90.36,1,3.2,4,0.466,female,Debit Card,Home & Kitchen,1,Nothing special but acceptable.
40,23.0,8.1,4,54.14,5,4.6,4,0.478,female,Debit Card,Mobile,0,Nothing special but acceptable.
62,24.5,5.6,4,109.9,3,11.1,3,0.339,female,Debit Card,Home & Kitchen,0,
32,19.6,7.1,3,43.05,3,1.0,3,0.442,male,Credit Card,Laptop & Accessory,0,Experience was fine overall.
18,20.4,4.2,3,89.85,2,5.2,3,0.444,male,E Wallet,Fashion,0,
41,24.3,8.3,3,167.28,2,9.9,4,0.522,male,UPI,Home & Kitchen,0,Experience was fine overall.
28,7.7,6.3,2,132.99,2,6.4,5,0.367,male,E Wallet,Laptop & Accessory,1,
24,3.9,2.8,3,70.06,1,11.5,1,0.333,female,Debit Card,Laptop & Accessory,0,
44,31.0,6.8,6,110.65,3,4.8,3,0.554,non-binary,Credit Card,Laptop & Accessory,0,
52,33.1,8.7,3,94.01,4,8.9,4,0.42,male,Credit Card,Mobile,1,Nothing special but acceptable.
51,18.4,7.4,5,49.88,2,7.2,2,0.554,female,Credit Card,Fashion,0,"App was fine, but moving on."
45,19.5,4.8,5,81.76,1,13.8,3,0.535,female,Debit Card,Home & Kitchen,0,
26,8.6,6.2,8,86.31,2,5.0,3,0.63,male,Debit Card,Fashion,1,"Loyal customer, happy so far."
39,35.6,6.0,4,34.41,5,2.6,3,0.384,male,Credit Card,Grocery,0,Switching for better prices.
24,32.5,6.0,3,148.72,4,16.0,4,0.731,non-binary,Credit Card,Mobile,1,
34,11.9,2.7,2,76.31,2,1.0,2,0.334,female,E Wallet,Grocery,0,Experience was fine overall.
38,10.0,8.5,4,40.91,1,17.3,4,0.289,male,E Wallet,Mobile,0,Terrible experience. No perks.
45,9.6,4.2,3,153.12,2,9.6,3,0.238,female,Debit Card,Mobile,0,
21,2.9,2.1,3,77.17,1,3.0,3,0.309,non-binary,UPI,Fashion,0,Average service.
20,2.9,7.2,6,84.74,2,23.7,4,0.292,female,UPI,Laptop & Accessory,0,
29,9.3,3.2,3,77.17,2,7.5,3,0.343,male,Credit Card,Home & Kitchen,1,
41,20.3,5.9,2,77.67,2,16.5,3,0.44,male,Debit Card,Fashion,0,
35,42.5,6.0,3,37.99,5,4.7,2,0.571,female,Debit Card,Fashion,0,"App was fine, but moving on."
25,4.4,7.6,6,190.76,2,11.1,5,0.641,non-binary,Credit Card,Fashion,0,"Loyal customer, happy so far."
43,14.1,4.0,3,114.17,2,14.1,3,0.313,female,Credit Card,Laptop & Accessory,1,Switching for better prices.
38,15.5,7.0,4,125.07,2,1.0,4,0.518,male,Debit Card,Fashion,1,"App was fine, but moving on."
34,13.9,6.1,4,64.02,2,8.3,3,0.518,female,Debit Card,Fashion,0,Nothing special but acceptable.
21,11.0,4.4,0,84.39,1,24.6,3,0.201,male,Credit Card,Mobile,1,Not satisfied—leaving.
30,9.2,5.3,2,109.41,1,6.2,4,0.314,male,UPI,Home & Kitchen,0,
46,23.3,6.8,4,87.86,3,13.2,3,0.512,non-binary,Debit Card,Fashion,1,Experience was fine overall.
54,13.9,5.4,3,62.94,3,5.7,3,0.347,male,Credit Card,Home & Kitchen,0,
41,14.9,6.6,3,90.07,4,10.1,4,0.426,female,Debit Card,Mobile,0,
46,15.3,3.1,2,81.86,3,10.9,4,0.25,female,Credit Card,Laptop & Accessory,1,Experience was fine overall.
40,21.0,4.3,5,113.28,3,18.6,3,0.303,male,Debit Card,Laptop & Accessory,0,Experience was fine overall.
47,19.5,5.4,2,140.66,5,11.6,3,0.533,non-binary,UPI,Laptop & Accessory,0,Average service.
18,2.7,2.5,2,100.37,1,12.2,2,0.36,male,Debit Card,Laptop & Accessory,0,
18,24.9,8.4,3,68.42,3,1.0,4,0.459,male,Credit Card,Laptop & Accessory,1,
53,27.0,5.2,5,129.83,4,3.8,4,0.322,male,Debit Card,Mobile,0,Experience was fine overall.
40,17.1,9.0,3,136.2,3,12.0,4,0.58,male,Credit Card,Mobile,1,
35,28.3,4.9,2,107.25,4,10.6,2,0.336,female,Credit Card,Home & Kitchen,1,
34,13.9,6.7,7,77.59,2,3.7,3,0.498,female,Cash on Delivery,Fashion,0,
43,22.3,6.9,7,95.5,2,7.2,3,0.406,male,UPI,Mobile,0,
48,18.9,9.1,5,99.97,2,10.3,4,0.497,female,Debit Card,Mobile,0,Switching for better prices.
42,10.7,4.9,4,116.59,3,7.8,3,0.447,female,UPI,Mobile,0,Nothing special but acceptable.
53,14.6,3.4,4,78.72,2,5.2,2,0.208,male,Debit Card,Laptop & Accessory,1,
57,22.2,6.4,0,52.27,4,13.8,2,0.441,female,Credit Card,Laptop & Accessory,1,
35,9.8,4.0,3,68.96,2,9.5,2,0.405,female,UPI,Mobile,1,
31,6.1,6.2,2,61.4,2,4.0,4,0.476,female,Credit Card,Laptop & Accessory,1,Switching for better prices.
47,25.2,7.0,4,133.74,4,11.2,5,0.417,male,UPI,Laptop & Accessory,0,
39,27.1,4.4,2,89.99,3,13.8,3,0.444,female,Credit Card,Fashion,0,
32,13.8,4.3,4,108.63,2,9.7,4,0.432,female,E Wallet,Laptop & Accessory,1,Switching for better prices.
27,11.0,5.6,8,89.19,3,1.2,3,0.538,non-binary,Debit Card,Mobile,0,Average service.
50,26.1,6.8,6,46.76,3,10.1,3,0.519,female,Debit Card,Fashion,0,Nothing special but acceptable.
25,14.0,6.2,2,66.14,3,5.2,4,0.297,female,Credit Card,Fashion,0,
35,14.6,9.4,3,94.18,2,13.1,5,0.444,female,E Wallet,Laptop & Accessory,0,Experience was fine overall.
32,23.7,7.8,5,142.83,3,10.7,4,0.339,female,E Wallet,Fashion,1,
48,15.5,4.9,3,59.77,3,16.2,4,0.442,male,UPI,Fashion,0,Experience was fine overall.
20,2.8,5.6,4,54.52,1,21.0,2,0.566,male,Debit Card,Mobile,1,
21,17.5,5.1,4,30.73,4,9.2,3,0.353,male,E Wallet,Mobile,0,Service okay—still leaving.
26,14.3,4.3,3,98.47,4,16.4,3,0.559,male,Credit Card,Home & Kitchen,0,
36,7.8,3.3,3,132.29,3,2.9,4,0.478,female,UPI,Fashion,0,
43,21.5,6.6,4,127.02,3,5.0,4,0.441,female,Credit Card,Mobile,1,Average service.
49,14.7,3.9,5,123.36,3,7.6,4,0.625,female,Credit Card,Grocery,1,"App was fine, but moving on."
39,11.6,7.1,4,87.24,2,18.2,3,0.486,non-binary,Credit Card,Laptop & Accessory,1,Average service.
32,23.5,8.2,8,71.65,4,8.1,4,0.568,female,UPI,Laptop & Accessory,0,Switching for better prices.
33,15.9,7.7,2,128.73,2,3.9,5,0.26,male,Credit Card,Mobile,0,Experience was fine overall.
21,3.7,5.1,3,91.32,4,12.2,3,0.468,male,Credit Card,Mobile,1,Service okay—still leaving.
37,72.0,9.9,4,114.77,6,6.8,4,0.839,female,Debit Card,Home & Kitchen,0,"App was fine, but moving on."
44,11.7,6.7,2,86.24,2,11.2,3,0.3,female,Debit Card,Mobile,0,Switching for better prices.
38,50.0,9.2,14,128.65,5,3.9,4,1.0,female,UPI,Grocery,1,"Loyal customer, happy so far."
18,3.0,6.4,7,46.94,1,13.9,3,0.459,female,Debit Card,Grocery,0,
26,21.4,7.2,4,93.06,2,4.6,4,0.568,male,UPI,Fashion,1,
32,8.4,4.7,3,120.35,2,14.7,3,0.477,female,Debit Card,Fashion,1,
40,24.3,10.2,3,135.25,4,11.4,4,0.559,male,Debit Card,Home & Kitchen,1,
47,31.0,6.8,2,192.42,2,11.9,4,0.494,female,Debit Card,Grocery,1,Experience was fine overall.
23,9.9,6.4,1,65.56,3,16.6,4,0.273,female,UPI,Home & Kitchen,0,Terrible experience. No perks.
26,5.3,4.1,6,95.0,2,11.2,4,0.503,female,Credit Card,Laptop & Accessory,1,Average service.
41,28.1,7.5,5,176.09,4,3.1,3,0.649,male,UPI,Mobile,1,Very satisfied with value.
23,6.7,4.7,1,39.42,1,13.0,3,0.258,male,UPI,Mobile,0,
29,5.7,3.9,3,185.85,2,11.4,3,0.361,female,Debit Card,Home & Kitchen,0,
33,44.0,9.6,6,95.75,6,9.3,4,0.588,male,Debit Card,Mobile,1,Experience was fine overall.
48,15.6,4.1,4,59.49,3,13.6,3,0.371,male,E Wallet,Mobile,1,Experience was fine overall.
47,29.0,9.3,5,72.62,3,4.3,3,0.59,female,UPI,Grocery,1,
44,26.2,8.4,4,161.86,3,7.8,5,0.496,male,Credit Card,Laptop & Accessory,0,Average service.
40,18.3,5.3,7,81.63,4,16.5,4,0.629,female,Credit Card,Mobile,0,Great perks—staying!
33,11.1,2.9,4,115.11,2,9.8,3,0.418,male,Cash on Delivery,Home & Kitchen,0,Service okay—still leaving.
46,38.8,7.9,1,39.76,4,5.0,3,0.576,female,UPI,Grocery,0,
40,13.2,6.3,5,171.41,3,18.8,4,0.253,male,Debit Card,Home & Kitchen,1,Nothing special but acceptable.
35,11.5,4.0,2,22.02,2,9.9,4,0.328,male,Credit Card,Home & Kitchen,0,Service okay—still leaving.
51,12.0,5.0,3,67.91,3,17.8,4,0.489,male,UPI,Home & Kitchen,1,"App was fine, but moving on."
48,23.4,8.4,4,82.45,5,16.7,4,0.504,male,E Wallet,Home & Kitchen,1,Nothing special but acceptable.
24,9.4,6.5,5,197.93,2,5.2,4,0.465,female,Credit Card,Mobile,0,Nothing special but acceptable.
33,6.4,4.3,6,155.64,1,5.9,4,0.367,female,Credit Card,Mobile,1,Switching for better prices.
46,10.0,3.9,4,64.34,3,14.0,3,0.39,male,Credit Card,Mobile,1,Switching for better prices.
18,34.9,4.2,6,85.26,4,1.0,3,0.62,male,UPI,Home & Kitchen,1,
31,5.7,4.8,2,229.95,2,12.3,4,0.464,male,UPI,Home & Kitchen,0,
40,11.7,6.4,4,161.69,2,6.4,3,0.39,male,Debit Card,Mobile,1,"App was fine, but moving on."
29,31.7,8.9,3,128.06,4,16.7,5,0.612,female,Debit Card,Grocery,1,
46,17.2,4.5,4,166.87,2,10.2,4,0.378,female,E Wallet,Grocery,0,
29,10.4,4.2,5,33.6,1,12.8,2,0.387,female,UPI,Laptop & Accessory,0,
34,16.9,7.5,4,85.58,3,7.9,4,0.476,female,Credit Card,Laptop & Accessory,1,Experience was fine overall.
35,7.7,7.2,4,106.05,4,6.2,5,0.641,male,Credit Card,Laptop & Accessory,1,Great perks—staying!
36,8.1,7.3,1,46.53,1,7.7,4,0.165,female,UPI,Mobile,0,Experience was fine overall.
44,18.5,3.5,1,190.06,3,11.9,3,0.404,male,Debit Card,Mobile,0,
48,14.2,5.1,4,103.02,2,11.0,3,0.716,male,UPI,Home & Kitchen,1,Great perks—staying!
63,35.9,7.8,5,59.95,4,1.0,4,0.608,non-binary,Credit Card,Mobile,1,
44,39.1,6.5,3,109.19,5,9.0,4,0.416,male,Credit Card,Mobile,1,Nothing special but acceptable.
34,21.8,7.9,0,202.05,3,1.6,5,0.602,male,UPI,Mobile,0,
37,14.7,7.9,3,92.97,1,6.6,4,0.465,non-binary,Debit Card,Laptop & Accessory,0,Switching for better prices.
44,13.4,10.8,8,43.36,2,14.0,3,0.72,male,Cash on Delivery,Laptop & Accessory,0,Great perks—staying!
31,13.3,4.3,3,94.83,2,10.8,4,0.311,female,Cash on Delivery,Fashion,1,Average service.
47,11.1,4.6,6,88.43,2,6.9,3,0.303,female,E Wallet,Mobile,0,
28,11.1,8.1,4,79.13,3,5.9,3,0.412,female,E Wallet,Mobile,0,
59,29.7,6.7,5,91.72,4,13.7,3,0.524,female,Debit Card,Fashion,1,Nothing special but acceptable.
38,8.2,4.1,2,98.92,2,11.5,3,0.266,male,Debit Card,Home & Kitchen,0,Nothing special but acceptable.
26,4.9,5.1,3,86.75,2,14.0,3,0.29,female,UPI,Mobile,1,
37,9.7,5.1,2,119.5,2,5.3,4,0.423,female,UPI,Grocery,0,Average service.
60,20.3,6.5,9,84.65,4,7.4,4,0.577,male,Debit Card,Grocery,0,Nothing special but acceptable.
43,35.6,7.2,8,156.36,5,4.9,4,0.47,female,Cash on Delivery,Mobile,0,
25,4.7,3.8,2,173.03,1,8.2,4,0.44,male,Debit Card,Mobile,0,Nothing special but acceptable.
40,13.4,3.4,1,169.39,1,16.8,3,0.503,non-binary,UPI,Laptop & Accessory,1,Average service.
44,12.0,4.5,1,129.78,3,10.8,4,0.12,male,Credit Card,Mobile,0,
60,26.0,6.8,3,230.93,3,12.0,4,0.487,female,E Wallet,Mobile,0,
40,22.3,6.3,3,327.06,2,6.7,5,0.405,male,UPI,Laptop & Accessory,0,"App was fine, but moving on."
44,21.8,6.6,3,135.52,4,13.7,4,0.626,male,Credit Card,Laptop & Accessory,0,Switching for better prices.
34,10.1,7.0,5,67.15,3,14.6,3,0.4,non-binary,Cash on Delivery,Mobile,1,Nothing special but acceptable.
42,21.6,6.1,3,55.69,3,21.4,3,0.513,female,Cash on Delivery,Laptop & Accessory,0,Experience was fine overall.
18,10.9,5.4,0,61.22,2,15.6,3,0.353,male,UPI,Grocery,1,"App was fine, but moving on."
22,7.8,6.3,2,118.88,3,4.7,4,0.419,female,Credit Card,Home & Kitchen,0,
18,10.2,5.7,3,213.43,3,15.2,5,0.548,female,Debit Card,Home & Kitchen,1,Average service.
34,21.3,6.5,4,37.89,2,18.4,2,0.384,male,Debit Card,Grocery,0,Experience was fine overall.
41,34.6,5.3,3,135.6,3,10.2,4,0.439,male,Debit Card,Laptop & Accessory,1,
35,10.6,6.3,1,136.76,4,14.7,4,0.331,male,UPI,Home & Kitchen,0,Switching for better prices.
36,8.0,7.6,5,84.54,3,6.5,3,0.339,male,Credit Card,Fashion,1,Experience was fine overall.
32,18.7,4.9,5,134.27,2,10.1,3,0.509,female,Debit Card,Laptop & Accessory,0,
43,22.6,5.0,2,105.07,3,1.0,4,0.132,female,Cash on Delivery,Laptop & Accessory,1,Average service.
39,13.2,4.6,5,80.11,2,18.1,2,0.411,female,Credit Card,Mobile,1,Service okay—still leaving.
32,6.9,6.8,4,114.07,2,6.1,4,0.438,female,E Wallet,Home & Kitchen,1,
29,7.7,8.7,5,206.91,1,6.4,5,0.369,male,UPI,Laptop & Accessory,0,
59,32.8,8.5,5,95.99,5,11.0,3,0.583,female,Debit Card,Mobile,0,Service okay—still leaving.
41,19.9,4.9,3,80.24,3,16.5,3,0.33,male,Credit Card,Mobile,0,
40,9.6,8.6,5,35.47,2,7.2,2,0.408,male,Debit Card,Grocery,1,Nothing special but acceptable.
42,12.3,8.3,6,71.73,1,12.2,3,0.445,female,Credit Card,Mobile,1,Experience was fine overall.
59,24.0,9.7,5,166.39,2,8.4,5,0.475,female,Debit Card,Laptop & Accessory,0,Average service.
54,30.2,7.5,3,94.84,4,9.3,3,0.409,female,Debit Card,Laptop & Accessory,0,Switching for better prices.
26,5.1,5.3,1,122.81,3,13.3,4,0.335,female,Credit Card,Laptop & Accessory,1,Experience was fine overall.
18,2.6,5.0,1,92.05,2,6.3,4,0.333,male,Credit Card,Laptop & Accessory,0,Experience was fine overall.
18,7.5,2.8,1,60.42,1,9.7,2,0.384,female,Cash on Delivery,Mobile,1,Nothing special but acceptable.
27,10.6,7.9,6,144.38,3,1.4,4,0.437,male,Credit Card,Grocery,0,Nothing special but acceptable.
27,45.1,7.8,6,89.35,4,10.4,5,0.641,female,Debit Card,Grocery,1,Very satisfied with value.
60,39.8,9.4,5,87.78,4,1.0,4,0.671,male,Debit Card,Laptop & Accessory,1,Great perks—staying!
24,5.6,5.7,0,97.4,2,15.7,4,0.434,non-binary,UPI,Fashion,0,Average service.
33,11.7,6.6,2,74.56,1,6.3,5,0.318,female,Credit Card,Laptop & Accessory,1,
37,14.8,6.4,6,73.03,4,3.0,3,0.373,female,E Wallet,Mobile,0,Switching for better prices.
22,16.5,4.5,5,242.6,1,6.6,4,0.598,female,Debit Card,Mobile,1,Experience was fine overall.
31,6.4,6.1,1,58.82,2,13.1,2,0.417,female,Credit Card,Laptop & Accessory,1,Experience was fine overall.
34,12.2,4.8,3,102.38,2,18.3,2,0.396,female,Debit Card,Laptop & Accessory,0,Average service.
35,41.7,8.8,4,88.24,5,6.6,4,0.564,female,Credit Card,Mobile,0,
44,22.0,6.1,7,81.09,2,12.1,3,0.562,female,Credit Card,Laptop & Accessory,1,
18,3.5,4.1,4,154.2,3,17.5,2,0.379,male,Debit Card,Fashion,1,Average service.
33,13.4,6.5,3,53.77,2,5.3,3,0.307,female,UPI,Grocery,0,
39,22.5,5.3,7,60.09,3,6.5,2,0.58,female,Debit Card,Fashion,0,Switching for better prices.
40,11.6,5.7,6,148.8,2,9.8,5,0.446,non-binary,UPI,Fashion,0,
26,6.1,7.1,4,139.88,2,13.0,3,0.571,male,Debit Card,Mobile,1,"App was fine, but moving on."
35,12.6,2.3,2,70.47,2,17.0,2,0.447,male,Credit Card,Grocery,0,
32,19.1,6.7,8,73.69,3,9.0,3,0.621,male,Credit Card,Home & Kitchen,0,
34,7.7,4.6,3,73.49,3,11.2,3,0.405,male,Cash on Delivery,Home & Kitchen,0,
34,9.4,6.6,3,170.52,2,9.1,5,0.543,male,UPI,Mobile,0,
47,13.5,4.3,4,171.07,1,9.3,3,0.42,female,Credit Card,Laptop & Accessory,1,Experience was fine overall.
46,10.3,6.8,6,125.46,1,4.1,4,0.436,male,Credit Card,Laptop & Accessory,0,
50,24.0,5.8,5,76.02,2,4.9,5,0.41,female,Credit Card,Mobile,0,Average service.
39,12.3,7.6,2,54.67,3,3.2,4,0.392,female,Credit Card,Laptop & Accessory,0,
21,4.1,8.4,3,59.67,1,2.9,4,0.495,female,Debit Card,Fashion,1,
18,12.2,4.8,1,157.28,3,9.2,4,0.488,female,UPI,Mobile,0,Switching for better prices.
27,8.0,6.3,8,136.53,4,10.7,4,0.668,male,Credit Card,Mobile,1,Great perks—staying!
45,9.8,9.2,5,105.45,1,4.9,4,0.443,female,Credit Card,Laptop & Accessory,0,
35,14.8,4.9,2,63.27,2,9.5,3,0.362,male,Debit Card,Laptop & Accessory,0,Average service.
39,20.8,7.2,4,87.85,4,2.3,3,0.682,male,Credit Card,Laptop & Accessory,1,
19,11.0,5.2,5,140.32,3,8.9,4,0.439,male,UPI,Home & Kitchen,0,
27,24.0,3.8,4,180.52,3,12.3,3,0.626,male,Debit Card,Mobile,1,Very satisfied with value.
32,21.4,6.5,3,131.26,3,4.0,5,0.47,male,Credit Card,Mobile,1,
22,27.1,6.8,3,124.69,3,13.0,4,0.504,male,UPI,Laptop & Accessory,0,Experience was fine overall.
41,11.5,8.0,5,33.94,1,17.7,3,0.396,male,UPI,Home & Kitchen,1,Nothing special but acceptable.
27,5.8,7.3,5,87.6,3,6.9,4,0.575,female,Debit Card,Mobile,1,
33,6.4,5.5,2,108.61,1,15.5,3,0.302,female,Credit Card,Mobile,1,Switching for better prices.
24,5.9,6.6,7,52.4,2,11.3,3,0.636,non-binary,UPI,Fashion,1,"Loyal customer, happy so far."
18,2.1,7.3,3,55.82,2,11.6,4,0.396,female,UPI,Grocery,1,
18,3.3,4.5,6,81.67,1,6.8,3,0.464,male,Credit Card,Mobile,1,Service okay—still leaving.
30,10.9,6.7,2,97.87,1,12.1,3,0.55,female,Credit Card,Laptop & Accessory,0,Experience was fine overall.
18,5.1,4.5,2,73.1,2,11.3,3,0.42,female,Credit Card,Fashion,0,Switching for better prices.
34,6.5,4.5,5,115.96,2,8.7,3,0.38,male,Cash on Delivery,Mobile,0,Average service.
36,9.7,3.3,2,51.01,1,11.3,3,0.382,male,Debit Card,Laptop & Accessory,1,
44,23.1,8.4,5,113.4,4,10.4,5,0.425,male,UPI,Fashion,1,
20,11.4,5.8,3,44.44,3,9.2,3,0.505,male,Credit Card,Grocery,1,
29,20.1,8.5,4,470.38,2,8.4,5,0.673,male,Debit Card,Mobile,1,
43,25.9,4.6,3,73.01,3,7.4,3,0.255,female,UPI,Mobile,0,Average service.
22,6.0,5.7,3,121.12,1,1.0,4,0.418,male,Credit Card,Mobile,1,
29,9.0,6.5,5,101.58,3,4.4,3,0.438,male,Credit Card,Home & Kitchen,1,
23,29.8,5.6,3,79.49,3,15.1,3,0.52,male,E Wallet,Mobile,1,
22,14.5,7.5,1,233.79,3,6.4,4,0.373,male,UPI,Mobile,0,Nothing special but acceptable.
25,4.5,5.4,3,89.29,4,18.4,1,0.381,male,Credit Card,Mobile,0,
41,36.9,5.0,4,99.56,3,12.4,5,0.472,male,E Wallet,Home & Kitchen,0,
29,8.8,3.9,1,139.17,2,12.1,4,0.444,male,Credit Card,Laptop & Accessory,0,Nothing special but acceptable.
36,9.3,6.6,2,105.65,1,18.7,3,0.442,male,Credit Card,Mobile,0,Switching for better prices.
20,26.2,6.9,3,163.3,3,11.1,5,0.537,female,E Wallet,Laptop & Accessory,1,
45,10.1,6.4,9,81.73,3,10.6,4,0.437,female,Cash on Delivery,Mobile,1,Average service.
34,13.4,6.0,2,149.0,3,10.4,5,0.449,male,Debit Card,Home & Kitchen,0,"App was fine, but moving on."
40,12.2,5.9,3,137.93,3,5.4,3,0.446,female,Debit Card,Grocery,1,
32,11.3,5.1,1,120.38,2,12.9,3,0.408,female,Credit Card,Laptop & Accessory,0,
35,9.4,2.6,3,67.15,2,12.1,3,0.304,male,UPI,Grocery,0,
32,10.2,7.1,3,95.48,2,11.3,4,0.297,female,Debit Card,Fashion,0,
44,50.2,8.7,5,73.83,5,6.0,3,0.521,female,UPI,Home & Kitchen,0,
51,34.4,5.2,1,165.28,4,4.2,4,0.485,female,E Wallet,Mobile,0,
46,13.5,4.7,5,111.29,3,6.0,3,0.408,female,Debit Card,Laptop & Accessory,0,Experience was fine overall.
31,10.5,9.3,6,76.0,2,7.9,3,0.434,female,Credit Card,Home & Kitchen,1,Experience was fine overall.
45,18.5,6.5,5,29.74,2,1.6,4,0.51,male,Cash on Delivery,Mobile,0,Average service.
20,5.7,5.7,2,128.4,2,6.3,4,0.442,female,Cash on Delivery,Laptop & Accessory,0,Switching for better prices.
44,17.9,6.3,0,67.33,1,16.4,1,0.23,female,Credit Card,Laptop & Accessory,0,
35,12.3,3.4,3,92.97,2,8.8,2,0.558,female,Cash on Delivery,Fashion,0,
26,15.7,6.2,3,128.17,3,14.6,5,0.542,female,Debit Card,Fashion,1,
33,21.5,5.4,2,120.54,3,15.5,3,0.47,male,Debit Card,Laptop & Accessory,1,
43,9.6,4.9,0,103.06,1,7.3,3,0.252,female,UPI,Laptop & Accessory,0,
51,16.1,6.3,2,176.68,2,9.7,5,0.579,female,Debit Card,Mobile,0,
23,7.4,7.2,3,122.46,2,7.8,3,0.461,female,Credit Card,Home & Kitchen,1,
51,16.3,7.6,9,61.28,1,15.9,2,0.531,male,Credit Card,Laptop & Accessory,0,Experience was fine overall.
25,14.2,4.9,2,113.3,3,3.0,4,0.312,female,Cash on Delivery,Mobile,0,
43,14.3,5.8,7,60.08,1,8.6,3,0.594,female,Debit Card,Laptop & Accessory,0,Switching for better prices.
28,24.2,4.8,8,64.82,3,9.3,2,0.497,male,Debit Card,Home & Kitchen,1,Service okay—still leaving.
40,13.0,5.3,0,120.44,2,18.6,4,0.453,female,Credit Card,Mobile,1,
50,31.9,10.0,1,177.97,4,6.2,5,0.504,female,Credit Card,Laptop & Accessory,1,
33,48.3,5.6,3,152.26,5,18.6,4,0.584,male,Credit Card,Laptop & Accessory,0,"App was fine, but moving on."
28,5.6,6.2,1,48.44,3,7.6,3,0.292,male,Debit Card,Grocery,0,Average service.
48,17.5,4.8,3,178.28,2,17.0,5,0.404,female,Credit Card,Laptop & Accessory,0,
19,10.8,6.1,6,99.71,1,12.9,3,0.595,male,Credit Card,Mobile,1,Experience was fine overall.
39,16.9,6.7,1,118.48,3,12.6,4,0.539,male,UPI,Fashion,0,Experience was fine overall.
41,19.5,10.5,3,159.63,4,10.2,5,0.59,male,UPI,Fashion,1,Experience was fine overall.
18,6.8,2.9,5,63.3,2,12.4,2,0.316,female,Credit Card,Laptop & Accessory,0,
21,3.8,5.0,6,68.98,3,11.3,3,0.319,female,Credit Card,Fashion,0,
20,20.9,6.1,2,89.59,1,8.8,4,0.483,female,Debit Card,Home & Kitchen,0,Average service.
34,7.0,5.7,5,73.2,2,11.1,4,0.234,male,UPI,Laptop & Accessory,0,Average service.
24,4.0,5.6,4,92.26,2,20.7,3,0.346,male,UPI,Fashion,1,Average service.
36,12.1,4.7,5,128.5,1,14.7,4,0.49,male,UPI,Mobile,0,Average service.
30,21.5,6.5,3,147.85,2,10.9,5,0.515,non-binary,UPI,Mobile,0,Average service.
45,10.9,6.7,4,125.96,4,1.8,4,0.522,male,UPI,Mobile,0,Switching for better prices.
28,54.1,8.6,2,109.88,4,6.8,5,0.753,female,Cash on Delivery,Laptop & Accessory,1,
19,8.9,4.8,4,277.58,3,6.7,4,0.462,non-binary,Debit Card,Mobile,0,Nothing special but acceptable.
46,27.6,8.5,4,65.98,5,11.7,4,0.541,non-binary,E Wallet,Laptop & Accessory,0,Service okay—still leaving.
41,35.6,9.7,6,67.49,4,15.2,3,0.469,male,Credit Card,Mobile,0,Service okay—still leaving.
41,11.1,6.2,6,255.05,2,9.9,3,0.359,male,UPI,Laptop & Accessory,0,Service okay—still leaving.
41,9.0,7.4,3,116.38,1,13.6,4,0.205,male,Debit Card,Fashion,0,Not satisfied—leaving.
42,64.1,11.2,5,231.74,6,16.6,5,0.666,male,Debit Card,Mobile,1,
51,15.9,6.5,6,65.93,3,5.5,3,0.418,male,Cash on Delivery,Home & Kitchen,0,Average service.
27,25.7,5.8,1,182.6,4,5.4,4,0.485,male,Debit Card,Mobile,0,
39,17.5,6.0,1,113.67,3,1.0,4,0.471,female,Debit Card,Fashion,0,Nothing special but acceptable.
50,17.0,8.2,3,42.13,5,3.9,4,0.311,male,Credit Card,Fashion,0,"App was fine, but moving on."
33,11.1,5.9,3,74.28,2,6.2,3,0.462,female,Debit Card,Fashion,0,Switching for better prices.
51,25.1,6.3,2,94.78,4,6.8,3,0.432,female,Debit Card,Fashion,0,"App was fine, but moving on."
47,14.1,7.5,4,126.72,2,2.4,4,0.368,female,Cash on Delivery,Home & Kitchen,0,Experience was fine overall.
24,6.4,7.5,6,242.32,1,14.0,4,0.526,female,Credit Card,Fashion,0,
44,14.0,9.4,7,48.96,1,11.0,3,0.61,male,E Wallet,Home & Kitchen,1,"Loyal customer, happy so far."
36,7.4,4.0,2,50.46,1,10.8,3,0.549,female,UPI,Home & Kitchen,1,Experience was fine overall.
27,8.2,4.9,2,147.07,3,11.1,3,0.366,male,E Wallet,Laptop & Accessory,0,Experience was fine overall.
40,26.1,5.5,12,64.46,5,7.7,2,0.796,female,E Wallet,Mobile,0,Very satisfied with value.
30,10.4,3.8,3,147.14,2,9.0,4,0.376,male,E Wallet,Laptop & Accessory,1,
32,6.0,6.3,4,115.66,1,9.4,4,0.46,female,Debit Card,Mobile,1,
34,33.9,6.4,5,60.71,4,11.5,3,0.497,male,Credit Card,Laptop & Accessory,1,Nothing special but acceptable.
24,4.1,8.4,2,63.23,2,7.3,3,0.411,non-binary,Debit Card,Fashion,0,Average service.
29,14.1,3.5,2,35.84,2,7.6,2,0.345,female,UPI,Grocery,0,Average service.
