customer_id,preferred_category,discount_suggestion,is_feasible,is_best_feasible,age,gender,tenure_months,hour_spend_on_app,visits_last_month,avg_purchase_value,number_devices,preferred_payment,delivery_distance_km,satisfaction_score,loyalty_score,discount_offer,churned,predicted_churn
9325,Fashion,Offer discount on Fashion,1,0,40,male,12.4,4.2,4,39.04,1,UPI,7.8,2,0.903,0,0,0
9335,Mobile,Offer discount on Mobile,1,1,34,female,22.6,8.4,3,85.05,5,Credit Card,20.5,2,0.273,1.0,0,0
9335,Mobile,Offer discount on Mobile,1,0,34,female,22.6,8.4,3,85.05,5,Credit Card,20.5,2,0.922,0,0,0
9335,Mobile,Offer discount on Mobile,1,0,34,female,22.6,8.4,3,85.05,5,Credit Card,20.5,2,0.904,0,0,0
9338,Home & Kitchen,Offer discount on Home & Kitchen,1,1,36,female,15.3,7.1,4,111.11,3,UPI,17.4,2.0,0.908,0,0,0
9338,Home & Kitchen,Offer discount on Home & Kitchen,1,0,36,female,15.3,7.1,4,111.11,3,UPI,17.4,5,0.963,0,0,0
9338,Home & Kitchen,Offer discount on Home & Kitchen,1,0,36,female,15.3,7.1,4,111.11,3,UPI,17.4,5,0.218,1.0,0,0
9340,Home & Kitchen,Offer discount on Home & Kitchen,0,0,26,female,34.8,8.0,5,48.43,4,Cash on Delivery,1.0,5,0.435,0.0,1,1
9340,Home & Kitchen,Offer discount on Home & Kitchen,0,0,26,female,34.8,8.0,5,48.43,4,Cash on Delivery,1.0,5,0.472,0.0,1,1
9340,Home & Kitchen,Offer discount on Home & Kitchen,0,0,26,female,34.8,8.0,5,48.43,4,Cash on Delivery,1.0,5,0.262,0.0,1,1
9341,Grocery,Offer discount on Grocery,1,1,37,female,31.7,7.4,3,145.91,4,Cash on Delivery,8.6,4,0.47,1.0,0,0
9341,Grocery,Offer discount on Grocery,1,0,37,female,31.7,7.4,3,145.91,4,Cash on Delivery,8.6,1.0,0.877,0,0,0
9341,Grocery,Offer discount on Grocery,1,0,37,female,31.7,7.4,3,145.91,4,Cash on Delivery,8.6,4,0.463,1.0,0,0
9342,Laptop & Accessory,Offer discount on Laptop & Accessory,1,1,51,non-binary,11.9,7.4,2,78.44,2,Credit Card,8.0,4,0.597,1.0,0,0
9342,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,51,non-binary,11.9,7.4,2,78.44,2,Credit Card,8.0,4,0.049,1.0,0,0
9342,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,51,non-binary,11.9,7.4,2,78.44,2,Credit Card,8.0,4,0.521,1.0,0,0
9343,Laptop & Accessory,Offer discount on Laptop & Accessory,0,0,41,female,11.3,6.8,1,131.9,2,Debit Card,5.8,1.0,0.462,0.0,1,1
9343,Laptop & Accessory,Offer discount on Laptop & Accessory,0,0,41,female,11.3,6.8,1,131.9,2,Debit Card,5.8,5,0.608,0.0,1,1
9343,Laptop & Accessory,Offer discount on Laptop & Accessory,0,0,41,female,11.3,6.8,1,131.9,2,Debit Card,5.8,5,0.5,0.0,1,1
9345,Mobile,Offer discount on Mobile,1,1,34,male,16.1,5.7,4,52.82,4,Credit Card,13.4,1.0,0.418,1.0,0,0
9345,Mobile,Offer discount on Mobile,1,0,34,male,16.1,5.7,4,52.82,4,Credit Card,13.4,2,0.2,1.0,0,0
9345,Mobile,Offer discount on Mobile,1,0,34,male,16.1,5.7,4,52.82,4,Credit Card,13.4,2,0.467,1.0,0,0
9351,Home & Kitchen,Offer discount on Home & Kitchen,1,1,41,male,8.5,5.9,3,87.75,2,UPI,16.5,3,0.873,0,0,0
9351,Home & Kitchen,Offer discount on Home & Kitchen,1,0,41,male,8.5,5.9,3,87.75,2,UPI,16.5,3,0.987,0,0,0
9351,Home & Kitchen,Offer discount on Home & Kitchen,1,0,41,male,8.5,5.9,3,87.75,2,UPI,16.5,1.0,0.947,0,0,0
9358,Home & Kitchen,Offer discount on Home & Kitchen,1,1,32,female,6.5,3.6,3,52.11,2,Credit Card,5.5,3,0.885,0.0,0,0
9358,Home & Kitchen,Offer discount on Home & Kitchen,1,0,32,female,6.5,3.6,3,52.11,2,Credit Card,5.5,3,0.566,1.0,0,0
9358,Home & Kitchen,Offer discount on Home & Kitchen,1,0,32,female,6.5,3.6,3,52.11,2,Credit Card,5.5,3,0.232,1.0,0,0
9361,Mobile,Offer discount on Mobile,1,1,52,non-binary,41.7,7.6,5,167.19,5,Credit Card,19.5,4,0.384,1.0,0,0
9361,Mobile,Offer discount on Mobile,1,0,52,non-binary,41.7,7.6,5,167.19,5,Credit Card,19.5,4,0.903,0,0,0
9361,Mobile,Offer discount on Mobile,1,0,52,non-binary,41.7,7.6,5,167.19,5,Credit Card,19.5,4,0.219,1.0,0,0
9367,Laptop & Accessory,Offer discount on Laptop & Accessory,0,0,51,female,14.8,5.0,4,69.85,2,Credit Card,10.3,1,0.278,0.0,1,1
9367,Laptop & Accessory,Offer discount on Laptop & Accessory,0,0,51,female,14.8,5.0,4,69.85,2,Credit Card,10.3,4.0,0.321,0.0,1,1
9367,Laptop & Accessory,Offer discount on Laptop & Accessory,0,0,51,female,14.8,5.0,4,69.85,2,Credit Card,10.3,1,0.738,0.0,1,1
9373,Laptop & Accessory,Offer discount on Laptop & Accessory,1,1,40,female,23.7,7.0,8,77.38,4,Debit Card,8.1,4,1.001,0,0,0
9373,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,40,female,23.7,7.0,8,77.38,4,Debit Card,8.1,3.0,0.965,0,0,0
9373,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,40,female,23.7,7.0,8,77.38,4,Debit Card,8.1,4,0.75,1.0,0,0
9379,Home & Kitchen,Offer discount on Home & Kitchen,1,1,38,male,31.6,6.6,3,134.74,5,Credit Card,4.5,3,0.913,1.0,0,0
9379,Home & Kitchen,Offer discount on Home & Kitchen,1,0,38,male,31.6,6.6,3,134.74,5,Credit Card,4.5,3,0.741,1.0,0,0
9379,Home & Kitchen,Offer discount on Home & Kitchen,1,0,38,male,31.6,6.6,3,134.74,5,Credit Card,4.5,3,0.337,1.0,0,0
9386,Grocery,Offer discount on Grocery,1,1,27,female,10.2,7.1,2,110.3,2,Credit Card,14.3,4,0.925,0,0,0
9386,Grocery,Offer discount on Grocery,1,0,27,female,10.2,7.1,2,110.3,2,Credit Card,14.3,4,0.2,1.0,0,0
9386,Grocery,Offer discount on Grocery,1,0,27,female,10.2,7.1,2,110.3,2,Credit Card,14.3,4,0.984,1.0,0,0
9392,Home & Kitchen,Offer discount on Home & Kitchen,1,1,34,male,8.7,4.8,3,190.27,2,Credit Card,20.5,4,0.922,0,0,0
9392,Home & Kitchen,Offer discount on Home & Kitchen,1,0,34,male,8.7,4.8,3,190.27,2,Credit Card,20.5,2.0,0.911,0,0,0
9392,Home & Kitchen,Offer discount on Home & Kitchen,1,0,34,male,8.7,4.8,3,190.27,2,Credit Card,20.5,4,0.046,1.0,0,0
9393,Home & Kitchen,Offer discount on Home & Kitchen,1,1,36,male,13.2,6.6,2,72.13,3,Cash on Delivery,4.4,4,0.003,1.0,0,0
9393,Home & Kitchen,Offer discount on Home & Kitchen,1,0,36,male,13.2,6.6,2,72.13,3,Cash on Delivery,4.4,4,0.233,1.0,0,0
9393,Home & Kitchen,Offer discount on Home & Kitchen,1,0,36,male,13.2,6.6,2,72.13,3,Cash on Delivery,4.4,4,0.101,1.0,0,0
9396,Laptop & Accessory,Offer discount on Laptop & Accessory,1,1,43,female,9.6,4.9,0,103.06,1,UPI,7.3,3,0.711,1.0,0,0
9396,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,43,female,9.6,4.9,0,103.06,1,UPI,7.3,3,0.344,1.0,0,0
9396,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,43,female,9.6,4.9,0,103.06,1,UPI,7.3,3,0.518,1.0,0,0
9397,Mobile,Offer discount on Mobile,1,1,31,male,13.0,4.9,4,47.36,2,Debit Card,5.3,2,0.207,1.0,0,0
9397,Mobile,Offer discount on Mobile,1,0,31,male,13.0,4.9,4,47.36,2,Debit Card,5.3,2,0.982,0,0,0
9397,Mobile,Offer discount on Mobile,1,0,31,male,13.0,4.9,4,47.36,2,Debit Card,5.3,4.0,0.96,0,0,0
9402,Fashion,Offer discount on Fashion,1,1,19,male,3.7,1.8,2,103.93,2,Debit Card,1.0,2,0.18,1.0,0,0
9402,Fashion,Offer discount on Fashion,1,0,19,male,3.7,1.8,2,103.93,2,Debit Card,1.0,2,0.205,1.0,0,0
9402,Fashion,Offer discount on Fashion,1,0,19,male,3.7,1.8,2,103.93,2,Debit Card,1.0,5.0,0.922,0,0,0
9403,Fashion,Offer discount on Fashion,1,1,34,female,9.2,7.2,2,67.12,1,Debit Card,4.6,3,0.304,1.0,0,0
9403,Fashion,Offer discount on Fashion,1,0,34,female,9.2,7.2,2,67.12,1,Debit Card,4.6,3,0.957,0,0,0
9403,Fashion,Offer discount on Fashion,1,0,34,female,9.2,7.2,2,67.12,1,Debit Card,4.6,3,0.559,1.0,0,0
9404,Fashion,Offer discount on Fashion,1,1,43,male,16.7,7.2,5,97.4,2,Credit Card,11.4,1.0,0.993,0,0,0
9404,Fashion,Offer discount on Fashion,1,0,43,male,16.7,7.2,5,97.4,2,Credit Card,11.4,5,0.35,1.0,0,0
9404,Fashion,Offer discount on Fashion,1,0,43,male,16.7,7.2,5,97.4,2,Credit Card,11.4,5,0.974,0,0,0
9407,Home & Kitchen,Offer discount on Home & Kitchen,1,1,31,male,12.3,7.0,5,117.31,2,Credit Card,12.5,2.0,0.921,0,0,0
9407,Home & Kitchen,Offer discount on Home & Kitchen,1,0,31,male,12.3,7.0,5,117.31,2,Credit Card,12.5,5,0.887,0,0,0
9407,Home & Kitchen,Offer discount on Home & Kitchen,1,0,31,male,12.3,7.0,5,117.31,2,Credit Card,12.5,5,0.482,1.0,0,0
9410,Fashion,Offer discount on Fashion,1,1,36,female,7.8,3.3,3,132.29,3,UPI,2.9,4,0.949,0,0,0
9410,Fashion,Offer discount on Fashion,1,0,36,female,7.8,3.3,3,132.29,3,UPI,2.9,4,0.38,1.0,0,0
9410,Fashion,Offer discount on Fashion,1,0,36,female,7.8,3.3,3,132.29,3,UPI,2.9,1.0,0.921,0,0,0
9413,Laptop & Accessory,Offer discount on Laptop & Accessory,1,1,32,female,50.3,8.4,3,68.98,4,Credit Card,19.4,3,0.693,1.0,0,0
9413,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,32,female,50.3,8.4,3,68.98,4,Credit Card,19.4,3,0.633,1.0,0,0
9413,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,32,female,50.3,8.4,3,68.98,4,Credit Card,19.4,3,0.621,1.0,0,0
9414,Mobile,Offer discount on Mobile,1,1,23,female,15.4,6.3,2,70.43,3,Credit Card,6.6,4.0,0.866,0,0,0
9414,Mobile,Offer discount on Mobile,1,0,23,female,15.4,6.3,2,70.43,3,Credit Card,6.6,3,0.904,0.0,0,0
9414,Mobile,Offer discount on Mobile,1,0,23,female,15.4,6.3,2,70.43,3,Credit Card,6.6,3,0.987,0,0,0
9415,Fashion,Offer discount on Fashion,1,1,26,male,9.0,7.9,1,36.08,1,Debit Card,15.7,4,0.747,1.0,0,0
9415,Fashion,Offer discount on Fashion,1,0,26,male,9.0,7.9,1,36.08,1,Debit Card,15.7,4,0.928,0,0,0
9415,Fashion,Offer discount on Fashion,1,0,26,male,9.0,7.9,1,36.08,1,Debit Card,15.7,4,0.629,1.0,0,0
9417,Fashion,Offer discount on Fashion,0,0,40,female,12.5,6.4,1,85.59,1,Credit Card,10.9,3,0.559,0.0,1,1
9417,Fashion,Offer discount on Fashion,0,0,40,female,12.5,6.4,1,85.59,1,Credit Card,10.9,3,0.557,0.0,1,1
9417,Fashion,Offer discount on Fashion,0,0,40,female,12.5,6.4,1,85.59,1,Credit Card,10.9,3,0.509,0.0,1,1
9419,Fashion,Offer discount on Fashion,0,0,33,female,19.7,4.4,4,97.05,2,E Wallet,5.2,3,0.411,0.0,1,1
9419,Fashion,Offer discount on Fashion,0,0,33,female,19.7,4.4,4,97.05,2,E Wallet,5.2,3,0.227,0.0,1,1
9419,Fashion,Offer discount on Fashion,0,0,33,female,19.7,4.4,4,97.05,2,E Wallet,5.2,3,0.628,0.0,1,1
9425,Laptop & Accessory,Offer discount on Laptop & Accessory,0,0,36,male,19.2,6.3,3,152.55,1,E Wallet,2.1,3,0.11,0.0,1,1
9425,Laptop & Accessory,Offer discount on Laptop & Accessory,0,0,36,male,19.2,6.3,3,152.55,1,E Wallet,2.1,3,0.597,0.0,1,1
9425,Laptop & Accessory,Offer discount on Laptop & Accessory,0,0,36,male,19.2,6.3,3,152.55,1,E Wallet,2.1,3,0.415,0.0,1,1
9429,Mobile,Offer discount on Mobile,0,0,58,female,14.5,4.1,0,110.4,3,Debit Card,7.4,4,0.346,0.0,1,1
9429,Mobile,Offer discount on Mobile,0,0,58,female,14.5,4.1,0,110.4,3,Debit Card,7.4,4,0.542,0.0,1,1
9429,Mobile,Offer discount on Mobile,0,0,58,female,14.5,4.1,0,110.4,3,Debit Card,7.4,4,0.221,0.0,1,1
9431,Laptop & Accessory,Offer discount on Laptop & Accessory,0,0,27,male,6.3,5.1,4,153.25,1,Debit Card,6.3,5,0.715,0.0,1,1
9431,Laptop & Accessory,Offer discount on Laptop & Accessory,0,0,27,male,6.3,5.1,4,153.25,1,Debit Card,6.3,5,0.502,0.0,1,1
9431,Laptop & Accessory,Offer discount on Laptop & Accessory,0,0,27,male,6.3,5.1,4,153.25,1,Debit Card,6.3,5,0.835,0.0,1,1
9435,Laptop & Accessory,Offer discount on Laptop & Accessory,1,1,20,female,2.9,7.2,6,84.74,2,UPI,23.7,4,0.451,1.0,0,0
9435,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,20,female,2.9,7.2,6,84.74,2,UPI,23.7,4,0.354,1.0,0,0
9435,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,20,female,2.9,7.2,6,84.74,2,UPI,23.7,4,0.947,0,0,0
9436,Laptop & Accessory,Offer discount on Laptop & Accessory,1,1,37,male,7.9,7.1,3,71.52,2,UPI,13.6,3,0.983,1.0,0,0
9436,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,37,male,7.9,7.1,3,71.52,2,UPI,13.6,2.0,0.962,0,0,0
9436,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,37,male,7.9,7.1,3,71.52,2,UPI,13.6,3,0.406,1.0,0,0
9443,Mobile,Offer discount on Mobile,1,1,37,female,17.4,5.8,4,53.17,3,UPI,15.4,3,0.723,1.0,0,0
9443,Mobile,Offer discount on Mobile,1,0,37,female,17.4,5.8,4,53.17,3,UPI,15.4,3,0.943,1.0,0,0
9443,Mobile,Offer discount on Mobile,1,0,37,female,17.4,5.8,4,53.17,3,UPI,15.4,3,0.427,1.0,0,0
9458,Mobile,Offer discount on Mobile,0,0,48,male,12.9,5.8,6,77.73,2,Credit Card,13.6,3,0.625,0.0,1,1
9458,Mobile,Offer discount on Mobile,0,0,48,male,12.9,5.8,6,77.73,2,Credit Card,13.6,3,0.117,0.0,1,1
9458,Mobile,Offer discount on Mobile,0,0,48,male,12.9,5.8,6,77.73,2,Credit Card,13.6,3,0.544,0.0,1,1
9459,Mobile,Offer discount on Mobile,1,1,34,non-binary,7.6,6.3,4,70.88,1,UPI,4.1,4,0.883,0,0,0
9459,Mobile,Offer discount on Mobile,1,0,34,non-binary,7.6,6.3,4,70.88,1,UPI,4.1,4,0.923,0,0,0
9459,Mobile,Offer discount on Mobile,1,0,34,non-binary,7.6,6.3,4,70.88,1,UPI,4.1,4,0.99,1.0,0,0
9464,Mobile,Offer discount on Mobile,0,0,42,male,11.2,6.3,5,110.21,1,Credit Card,7.7,4,0.796,0.0,1,1
9464,Mobile,Offer discount on Mobile,0,0,42,male,11.2,6.3,5,110.21,1,Credit Card,7.7,4,0.397,0.0,1,1
9464,Mobile,Offer discount on Mobile,0,0,42,male,11.2,6.3,5,110.21,1,Credit Card,7.7,4,0.394,0.0,1,1
9465,Mobile,Offer discount on Mobile,1,1,22,male,7.6,5.3,3,32.2,2,Debit Card,9.4,3,0.881,0,0,0
9465,Mobile,Offer discount on Mobile,1,0,22,male,7.6,5.3,3,32.2,2,Debit Card,9.4,3,0.561,1.0,0,0
9465,Mobile,Offer discount on Mobile,1,0,22,male,7.6,5.3,3,32.2,2,Debit Card,9.4,3,0.115,1.0,0,0
9467,Home & Kitchen,Offer discount on Home & Kitchen,1,1,18,male,3.0,3.3,5,74.7,1,UPI,9.4,2,0.935,0,0,0
9467,Home & Kitchen,Offer discount on Home & Kitchen,1,0,18,male,3.0,3.3,5,74.7,1,UPI,9.4,2,0.089,1.0,0,0
9467,Home & Kitchen,Offer discount on Home & Kitchen,1,0,18,male,3.0,3.3,5,74.7,1,UPI,9.4,2,0.912,0,0,0
9472,Laptop & Accessory,Offer discount on Laptop & Accessory,1,1,18,female,13.9,3.4,3,156.66,2,E Wallet,13.5,4,0.59,1.0,0,0
9472,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,18,female,13.9,3.4,3,156.66,2,E Wallet,13.5,4,0.265,1.0,0,0
9472,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,18,female,13.9,3.4,3,156.66,2,E Wallet,13.5,4,0.887,0,0,0
9475,Home & Kitchen,Offer discount on Home & Kitchen,0,0,36,female,20.9,9.0,5,88.74,4,Credit Card,12.6,4,0.592,0.0,1,1
9475,Home & Kitchen,Offer discount on Home & Kitchen,0,0,36,female,20.9,9.0,5,88.74,4,Credit Card,12.6,4,0.465,0.0,1,1
9475,Home & Kitchen,Offer discount on Home & Kitchen,0,0,36,female,20.9,9.0,5,88.74,4,Credit Card,12.6,4,0.525,0.0,1,1
9490,Laptop & Accessory,Offer discount on Laptop & Accessory,0,0,38,female,14.8,8.4,5,66.44,2,UPI,11.6,3,0.011,0.0,1,1
9490,Laptop & Accessory,Offer discount on Laptop & Accessory,0,0,38,female,14.8,8.4,5,66.44,2,UPI,11.6,3,0.07,0.0,1,1
9490,Laptop & Accessory,Offer discount on Laptop & Accessory,0,0,38,female,14.8,8.4,5,66.44,2,UPI,11.6,3,0.661,0.0,1,1
9492,Mobile,Offer discount on Mobile,1,1,31,male,11.8,2.7,2,86.73,2,UPI,14.0,3,0.332,1.0,0,0
9492,Mobile,Offer discount on Mobile,1,0,31,male,11.8,2.7,2,86.73,2,UPI,14.0,3,0.621,1.0,0,0
9492,Mobile,Offer discount on Mobile,1,0,31,male,11.8,2.7,2,86.73,2,UPI,14.0,3,0.652,1.0,0,0
9493,Fashion,Offer discount on Fashion,1,1,40,male,16.5,4.8,7,64.39,2,Debit Card,3.1,4,0.405,1.0,0,0
9493,Fashion,Offer discount on Fashion,1,0,40,male,16.5,4.8,7,64.39,2,Debit Card,3.1,4,0.79,1.0,0,0
9493,Fashion,Offer discount on Fashion,1,0,40,male,16.5,4.8,7,64.39,2,Debit Card,3.1,4,0.999,1.0,0,0
9500,Fashion,Offer discount on Fashion,1,1,33,male,10.3,3.1,1,114.17,3,Cash on Delivery,7.2,4,0.874,0,0,0
9500,Fashion,Offer discount on Fashion,1,0,33,male,10.3,3.1,1,114.17,3,Cash on Delivery,7.2,4,0.904,1.0,0,0
9500,Fashion,Offer discount on Fashion,1,0,33,male,10.3,3.1,1,114.17,3,Cash on Delivery,7.2,4,0.299,1.0,0,0
9511,Home & Kitchen,Offer discount on Home & Kitchen,0,0,25,male,16.7,4.7,2,176.84,1,Debit Card,5.1,4,0.402,0.0,1,1
9511,Home & Kitchen,Offer discount on Home & Kitchen,0,0,25,male,16.7,4.7,2,176.84,1,Debit Card,5.1,4,0.588,0.0,1,1
9511,Home & Kitchen,Offer discount on Home & Kitchen,0,0,25,male,16.7,4.7,2,176.84,1,Debit Card,5.1,4,0.413,0.0,1,1
9513,Mobile,Offer discount on Mobile,0,0,33,male,22.3,5.6,1,74.71,1,Credit Card,8.4,3,0.645,0.0,1,1
9513,Mobile,Offer discount on Mobile,0,0,33,male,22.3,5.6,1,74.71,1,Credit Card,8.4,3,0.786,0.0,1,1
9513,Mobile,Offer discount on Mobile,0,0,33,male,22.3,5.6,1,74.71,1,Credit Card,8.4,3,0.659,0.0,1,1
9517,Grocery,Offer discount on Grocery,1,1,49,male,15.7,6.1,3,57.09,1,Credit Card,14.3,3,0.927,0,0,0
9517,Grocery,Offer discount on Grocery,1,0,49,male,15.7,6.1,3,57.09,1,Credit Card,14.3,3,0.16,1.0,0,0
9517,Grocery,Offer discount on Grocery,1,0,49,male,15.7,6.1,3,57.09,1,Credit Card,14.3,3,0.942,0,0,0
9522,Home & Kitchen,Offer discount on Home & Kitchen,1,1,46,male,14.4,6.5,2,97.93,3,UPI,5.5,3,0.69,1.0,0,0
9522,Home & Kitchen,Offer discount on Home & Kitchen,1,0,46,male,14.4,6.5,2,97.93,3,UPI,5.5,3,0.821,1.0,0,0
9522,Home & Kitchen,Offer discount on Home & Kitchen,1,0,46,male,14.4,6.5,2,97.93,3,UPI,5.5,3,0.904,0.0,0,0
9535,Mobile,Offer discount on Mobile,0,0,31,female,7.9,8.1,0,110.59,2,Credit Card,15.0,4,0.108,0.0,1,1
9535,Mobile,Offer discount on Mobile,0,0,31,female,7.9,8.1,0,110.59,2,Credit Card,15.0,4,0.511,0.0,1,1
9535,Mobile,Offer discount on Mobile,0,0,31,female,7.9,8.1,0,110.59,2,Credit Card,15.0,4,0.259,0.0,1,1
9536,Mobile,Offer discount on Mobile,0,0,27,female,7.0,5.3,5,120.22,2,Credit Card,10.5,3,0.814,0.0,1,1
9536,Mobile,Offer discount on Mobile,0,0,27,female,7.0,5.3,5,120.22,2,Credit Card,10.5,3,0.746,0.0,1,1
9536,Mobile,Offer discount on Mobile,0,0,27,female,7.0,5.3,5,120.22,2,Credit Card,10.5,3,0.742,0.0,1,1
9538,Mobile,Offer discount on Mobile,1,1,22,male,26.5,8.8,6,71.82,3,E Wallet,11.9,1.0,0.975,0,0,0
9538,Mobile,Offer discount on Mobile,1,0,22,male,26.5,8.8,6,71.82,3,E Wallet,11.9,4,0.47,1.0,0,0
9538,Mobile,Offer discount on Mobile,1,0,22,male,26.5,8.8,6,71.82,3,E Wallet,11.9,4,0.485,1.0,0,0
9539,Fashion,Offer discount on Fashion,1,1,33,male,8.7,3.8,2,139.34,1,UPI,13.7,5.0,0.946,0,0,0
9539,Fashion,Offer discount on Fashion,1,0,33,male,8.7,3.8,2,139.34,1,UPI,13.7,4,0.032,1.0,0,0
9539,Fashion,Offer discount on Fashion,1,0,33,male,8.7,3.8,2,139.34,1,UPI,13.7,5.0,0.884,0,0,0
9541,Mobile,Offer discount on Mobile,0,0,30,female,6.3,4.1,3,102.47,1,E Wallet,8.3,3,0.855,0.0,1,1
9541,Mobile,Offer discount on Mobile,0,0,30,female,6.3,4.1,3,102.47,1,E Wallet,8.3,3,0.796,0.0,1,1
9541,Mobile,Offer discount on Mobile,0,0,30,female,6.3,4.1,3,102.47,1,E Wallet,8.3,3,0.294,0.0,1,1
9543,Mobile,Offer discount on Mobile,0,0,30,male,19.7,6.2,2,53.91,4,Credit Card,7.0,4,0.843,0.0,1,1
9543,Mobile,Offer discount on Mobile,0,0,30,male,19.7,6.2,2,53.91,4,Credit Card,7.0,4,0.036,0.0,1,1
9543,Mobile,Offer discount on Mobile,0,0,30,male,19.7,6.2,2,53.91,4,Credit Card,7.0,4,0.654,0.0,1,1
9545,Laptop & Accessory,Offer discount on Laptop & Accessory,0,0,35,female,12.9,5.3,1,149.41,3,Debit Card,12.4,4,0.556,0.0,1,1
9545,Laptop & Accessory,Offer discount on Laptop & Accessory,0,0,35,female,12.9,5.3,1,149.41,3,Debit Card,12.4,4,0.172,0.0,1,1
9545,Laptop & Accessory,Offer discount on Laptop & Accessory,0,0,35,female,12.9,5.3,1,149.41,3,Debit Card,12.4,4,0.188,0.0,1,1
9546,Grocery,Offer discount on Grocery,1,1,43,female,17.8,5.3,5,151.14,2,Credit Card,5.6,2.0,0.977,0,0,0
9546,Grocery,Offer discount on Grocery,1,0,43,female,17.8,5.3,5,151.14,2,Credit Card,5.6,4,0.421,1.0,0,0
9546,Grocery,Offer discount on Grocery,1,0,43,female,17.8,5.3,5,151.14,2,Credit Card,5.6,4,0.952,0,0,0
9547,Home & Kitchen,Offer discount on Home & Kitchen,0,0,44,female,31.4,6.1,5,76.65,2,Debit Card,14.5,3,0.793,0.0,1,1
9547,Home & Kitchen,Offer discount on Home & Kitchen,0,0,44,female,31.4,6.1,5,76.65,2,Debit Card,14.5,3,0.238,0.0,1,1
9547,Home & Kitchen,Offer discount on Home & Kitchen,0,0,44,female,31.4,6.1,5,76.65,2,Debit Card,14.5,3,0.683,0.0,1,1
9551,Grocery,Offer discount on Grocery,1,1,37,female,9.7,5.2,4,141.47,2,Cash on Delivery,3.4,1.0,0.988,0,0,0
9551,Grocery,Offer discount on Grocery,1,0,37,female,9.7,5.2,4,141.47,2,Cash on Delivery,3.4,4,0.935,0,0,0
9551,Grocery,Offer discount on Grocery,1,0,37,female,9.7,5.2,4,141.47,2,Cash on Delivery,3.4,4,0.687,1.0,0,0
9554,Laptop & Accessory,Offer discount on Laptop & Accessory,1,1,31,male,5.8,4.5,2,196.22,3,E Wallet,8.9,3,0.909,0,0,0
9554,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,31,male,5.8,4.5,2,196.22,3,E Wallet,8.9,3,0.167,1.0,0,0
9554,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,31,male,5.8,4.5,2,196.22,3,E Wallet,8.9,3,0.125,1.0,0,0
9556,Fashion,Offer discount on Fashion,1,1,20,male,11.9,5.2,1,99.86,1,UPI,6.1,3,0.972,0,0,0
9556,Fashion,Offer discount on Fashion,1,0,20,male,11.9,5.2,1,99.86,1,UPI,6.1,3,0.618,1.0,0,0
9556,Fashion,Offer discount on Fashion,1,0,20,male,11.9,5.2,1,99.86,1,UPI,6.1,1.0,0.924,0,0,0
9557,Mobile,Offer discount on Mobile,1,1,44,female,16.3,5.6,1,70.73,3,Debit Card,11.6,4.0,0.948,0,0,0
9557,Mobile,Offer discount on Mobile,1,0,44,female,16.3,5.6,1,70.73,3,Debit Card,11.6,3,0.746,1.0,0,0
9557,Mobile,Offer discount on Mobile,1,0,44,female,16.3,5.6,1,70.73,3,Debit Card,11.6,3,0.359,1.0,0,0
9558,Laptop & Accessory,Offer discount on Laptop & Accessory,1,1,30,female,12.9,7.7,4,71.05,3,Credit Card,10.6,3,0.964,0.0,0,0
9558,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,30,female,12.9,7.7,4,71.05,3,Credit Card,10.6,3,0.36,1.0,0,0
9558,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,30,female,12.9,7.7,4,71.05,3,Credit Card,10.6,3,0.96,0,0,0
9560,Laptop & Accessory,Offer discount on Laptop & Accessory,1,1,33,female,17.4,3.6,6,165.06,3,Debit Card,1.0,3,0.631,1.0,0,0
9560,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,33,female,17.4,3.6,6,165.06,3,Debit Card,1.0,3,0.371,1.0,0,0
9560,Laptop & Accessory,Offer discount on Laptop & Accessory,1,0,33,female,17.4,3.6,6,165.06,3,Debit Card,1.0,3,0.919,1.0,0,0
9561,Mobile,Offer discount on Mobile,1,1,27,male,7.6,5.6,2,64.9,2,UPI,12.9,4,0.752,1.0,0,0
9561,Mobile,Offer discount on Mobile,1,0,27,male,7.6,5.6,2,64.9,2,UPI,12.9,5.0,0.987,0,0,0
9561,Mobile,Offer discount on Mobile,1,0,27,male,7.6,5.6,2,64.9,2,UPI,12.9,4,0.378,1.0,0,0
